"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","LPC","[M+H]+","MH-PC","MH-Tail","PC Head","exp1","exp2","exp3","[M+H-H2O]+","MH-Tail+H2O","RT_min","RT_max","Comment","RT at Max Intensity","LPC","[M+H]+","MH-PC","MH-Tail","PC Head","exp1","exp2","exp3","[M+H-H2O]+","MH-Tail+H2O","RT_min","RT_max","Comment","Number of Scans","LPC","[M+H]+","MH-PC","MH-Tail","PC Head","exp1","exp2","exp3","[M+H-H2O]+","MH-Tail+H2O","RT_min","RT_max","Comment","Max Intensity","LPC","[M+H]+","MH-PC","MH-Tail","PC Head","exp1","exp2","exp3","[M+H-H2O]+","MH-Tail+H2O","RT_min","RT_max","Comment","Average m/z","LPC","[M+H]+","MH-PC","MH-Tail","PC Head","exp1","exp2","exp3","[M+H-H2O]+","MH-Tail+H2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","LPC","[M+H]+","MH-PC","MH-Tail","PC Head","exp1","exp2","exp3","[M+H-H2O]+","MH-Tail+H2O","RT_min","RT_max","Comment"
"","LPC(20:4)+H",1,1,1,1,1,1,1,1,1,"0.544658333333333","0.844658333333333","79","","LPC(20:4)+H",0.6791316,0.6791316,0.6791316,0.6791316,0.6791316,0.6791316,0.6791316,0.6791316,0.6791316,"0.544658333333333","0.844658333333333","79","","LPC(20:4)+H",2,2,2,2,2,2,2,2,2,"0.544658333333333","0.844658333333333","79","","LPC(20:4)+H",9046927,60555.6,263388.9,16869000,138834.5,14145930,667923.1,1642292,23302.63,"0.544658333333333","0.844658333333333","79","","LPC(20:4)+H",544.34005,361.27385,258.1101,184.07335,124.99985,104.107,86.096445,526.3295,240.09945,"0.544658333333333","0.844658333333333","79","","LPC(20:4)+H","544.339805","361.273805","258.11015","184.07332","124.9994","104.1069","86.0963","526.329235","240.1003","0.544658333333333","0.844658333333333","79"
"","LPC(20:4)+H",1,1,1,1,1,1,1,1,0,"0.89461944444444","1.19461944444444","425","","LPC(20:4)+H",1.084848,0.9504062,0.9504062,0.9504062,0.9504062,1.084848,1.084848,0.9504062,0,"0.89461944444444","1.19461944444444","425","","LPC(20:4)+H",2,2,2,2,1,2,2,2,0,"0.89461944444444","1.19461944444444","425","","LPC(20:4)+H",642533.1,1912.809,4158.975,224309.8,2154.5,840537.8,73439.73,31079.63,0,"0.89461944444444","1.19461944444444","425","","LPC(20:4)+H",544.33875,361.27285,258.1104,184.0735,125,104.1071,86.09652,526.32995,0,"0.89461944444444","1.19461944444444","425","","LPC(20:4)+H","544.339805","361.273805","258.11015","184.07332","124.9994","104.1069","86.0963","526.329235","240.1003","0.89461944444444","1.19461944444444","425"
"","LPC(20:4)+H",0,0,0,0,0,0,0,0,0,"1.37974444444444","1.67974444444444","9285","","LPC(20:4)+H",0,0,0,0,0,0,0,0,0,"1.37974444444444","1.67974444444444","9285","","LPC(20:4)+H",0,0,0,0,0,0,0,0,0,"1.37974444444444","1.67974444444444","9285","","LPC(20:4)+H",0,0,0,0,0,0,0,0,0,"1.37974444444444","1.67974444444444","9285","","LPC(20:4)+H",0,0,0,0,0,0,0,0,0,"1.37974444444444","1.67974444444444","9285","","LPC(20:4)+H","544.339805","361.273805","258.11015","184.07332","124.9994","104.1069","86.0963","526.329235","240.1003","1.37974444444444","1.67974444444444","9285"
"","LPC(20:4)+H",1,0,0,1,0,1,0,0,0,"1.811375","2.111375","9312","","LPC(20:4)+H",1.831176,0,0,1.831176,0,1.831176,0,0,0,"1.811375","2.111375","9312","","LPC(20:4)+H",1,0,0,1,0,1,0,0,0,"1.811375","2.111375","9312","","LPC(20:4)+H",4963.471,0,0,6856.744,0,5765.187,0,0,0,"1.811375","2.111375","9312","","LPC(20:4)+H",544.3398,0,0,184.0738,0,104.1072,0,0,0,"1.811375","2.111375","9312","","LPC(20:4)+H","544.339805","361.273805","258.11015","184.07332","124.9994","104.1069","86.0963","526.329235","240.1003","1.811375","2.111375","9312"
"","LPC(20:5)+H",1,0,1,1,0,1,1,1,0,"0.585777777777778","0.885777777777778","277","","LPC(20:5)+H",0.7144476,0,0.7144476,0.7144476,0.7144476,0.7144476,0.7144476,0.7144476,0,"0.585777777777778","0.885777777777778","277","","LPC(20:5)+H",2,0,1,2,1,2,2,2,0,"0.585777777777778","0.885777777777778","277","","LPC(20:5)+H",1477114,0,1143.994,96397.05,627.6147,2134696,227388.2,10518.95,0,"0.585777777777778","0.885777777777778","277","","LPC(20:5)+H",542.3226,0,258.1101,184.0736,124.9999,104.1071,86.09653,524.31485,0,"0.585777777777778","0.885777777777778","277","","LPC(20:5)+H","542.324155","359.258155","258.11015","184.07332","124.9994","104.1069","86.0963","524.313585","240.1003","0.585777777777778","0.885777777777778","277"
"","LPC(20:5)+H",0,0,0,0,0,0,0,0,0,"1.82306388888889","2.12306388888889","3264","","LPC(20:5)+H",0,0,0,0,0,0,0,0,0,"1.82306388888889","2.12306388888889","3264","","LPC(20:5)+H",0,0,0,0,0,0,0,0,0,"1.82306388888889","2.12306388888889","3264","","LPC(20:5)+H",0,0,0,0,0,0,0,0,0,"1.82306388888889","2.12306388888889","3264","","LPC(20:5)+H",0,0,0,0,0,0,0,0,0,"1.82306388888889","2.12306388888889","3264","","LPC(20:5)+H","542.324155","359.258155","258.11015","184.07332","124.9994","104.1069","86.0963","524.313585","240.1003","1.82306388888889","2.12306388888889","3264"
"","LPC(20:5)+H",0,0,0,0,0,0,0,0,0,"0.96797121212121","1.26797121212121","4877","","LPC(20:5)+H",0,0,0,0,0,0,0,0,0,"0.96797121212121","1.26797121212121","4877","","LPC(20:5)+H",0,0,0,0,0,0,0,0,0,"0.96797121212121","1.26797121212121","4877","","LPC(20:5)+H",0,0,0,0,0,0,0,0,0,"0.96797121212121","1.26797121212121","4877","","LPC(20:5)+H",0,0,0,0,0,0,0,0,0,"0.96797121212121","1.26797121212121","4877","","LPC(20:5)+H","542.324155","359.258155","258.11015","184.07332","124.9994","104.1069","86.0963","524.313585","240.1003","0.96797121212121","1.26797121212121","4877"
"","LPC(22:0)+H",0,0,0,0,0,0,0,0,0,"2.786325","3.086325","3097","","LPC(22:0)+H",0,0,0,0,0,0,0,0,0,"2.786325","3.086325","3097","","LPC(22:0)+H",0,0,0,0,0,0,0,0,0,"2.786325","3.086325","3097","","LPC(22:0)+H",0,0,0,0,0,0,0,0,0,"2.786325","3.086325","3097","","LPC(22:0)+H",0,0,0,0,0,0,0,0,0,"2.786325","3.086325","3097","","LPC(22:0)+H","580.433705","397.367705","258.11015","184.07332","124.9994","104.1069","86.0963","562.423135","240.1003","2.786325","3.086325","3097"
"","LPC(22:1)+H",0,0,0,0,0,0,0,0,0,"1.89840555555556","2.19840555555556","3636","","LPC(22:1)+H",0,0,0,0,0,0,0,0,0,"1.89840555555556","2.19840555555556","3636","","LPC(22:1)+H",0,0,0,0,0,0,0,0,0,"1.89840555555556","2.19840555555556","3636","","LPC(22:1)+H",0,0,0,0,0,0,0,0,0,"1.89840555555556","2.19840555555556","3636","","LPC(22:1)+H",0,0,0,0,0,0,0,0,0,"1.89840555555556","2.19840555555556","3636","","LPC(22:1)+H","578.418055","395.352055","258.11015","184.07332","124.9994","104.1069","86.0963","560.407485","240.1003","1.89840555555556","2.19840555555556","3636"
"","LPC(22:2)+H",0,0,0,0,0,0,0,0,0,"1.41170555555556","1.71170555555556","5245","","LPC(22:2)+H",0,0,0,0,0,0,0,0,0,"1.41170555555556","1.71170555555556","5245","","LPC(22:2)+H",0,0,0,0,0,0,0,0,0,"1.41170555555556","1.71170555555556","5245","","LPC(22:2)+H",0,0,0,0,0,0,0,0,0,"1.41170555555556","1.71170555555556","5245","","LPC(22:2)+H",0,0,0,0,0,0,0,0,0,"1.41170555555556","1.71170555555556","5245","","LPC(22:2)+H","576.402405","393.336405","258.11015","184.07332","124.9994","104.1069","86.0963","558.391835","240.1003","1.41170555555556","1.71170555555556","5245"
"","LPC(22:3)+H",0,0,0,0,0,0,0,0,0,"1.06961805555556","1.36961805555556","5448","","LPC(22:3)+H",0,0,0,0,0,0,0,0,0,"1.06961805555556","1.36961805555556","5448","","LPC(22:3)+H",0,0,0,0,0,0,0,0,0,"1.06961805555556","1.36961805555556","5448","","LPC(22:3)+H",0,0,0,0,0,0,0,0,0,"1.06961805555556","1.36961805555556","5448","","LPC(22:3)+H",0,0,0,0,0,0,0,0,0,"1.06961805555556","1.36961805555556","5448","","LPC(22:3)+H","574.386755","391.320755","258.11015","184.07332","124.9994","104.1069","86.0963","556.376185","240.1003","1.06961805555556","1.36961805555556","5448"
"","LPC(22:4)+H",0,0,0,0,0,0,0,0,0,"0.811473611111111","1.11147361111111","1067","","LPC(22:4)+H",0,0,0,0,0,0,0,0,0,"0.811473611111111","1.11147361111111","1067","","LPC(22:4)+H",0,0,0,0,0,0,0,0,0,"0.811473611111111","1.11147361111111","1067","","LPC(22:4)+H",0,0,0,0,0,0,0,0,0,"0.811473611111111","1.11147361111111","1067","","LPC(22:4)+H",0,0,0,0,0,0,0,0,0,"0.811473611111111","1.11147361111111","1067","","LPC(22:4)+H","572.371105","389.305105","258.11015","184.07332","124.9994","104.1069","86.0963","554.360535","240.1003","0.811473611111111","1.11147361111111","1067"
"","LPC(22:5)+H",0,0,0,0,0,0,0,0,0,"0.923275","1.223275","3209","","LPC(22:5)+H",0,0,0,0,0,0,0,0,0,"0.923275","1.223275","3209","","LPC(22:5)+H",0,0,0,0,0,0,0,0,0,"0.923275","1.223275","3209","","LPC(22:5)+H",0,0,0,0,0,0,0,0,0,"0.923275","1.223275","3209","","LPC(22:5)+H",0,0,0,0,0,0,0,0,0,"0.923275","1.223275","3209","","LPC(22:5)+H","570.355455","387.289455","258.11015","184.07332","124.9994","104.1069","86.0963","552.344885","240.1003","0.923275","1.223275","3209"
"","LPC(22:5)+H",1,1,1,1,0,1,1,1,0,"0.618342424242424","0.918342424242424","11264","","LPC(22:5)+H",0.7702372,0.7702372,0.7702372,0.7702372,0,0.7702372,0.7702372,0.7702372,0.8992606,"0.618342424242424","0.918342424242424","11264","","LPC(22:5)+H",2,2,2,2,0,2,2,2,1,"0.618342424242424","0.918342424242424","11264","","LPC(22:5)+H",826178.4,8548.245,21272.53,1068915,0,986094.8,51854.04,137000.6,593.6506,"0.618342424242424","0.918342424242424","11264","","LPC(22:5)+H",570.35655,387.28985,258.11035,184.0736,0,104.1071,86.09657,552.34585,240.1,"0.618342424242424","0.918342424242424","11264","","LPC(22:5)+H","570.355455","387.289455","258.11015","184.07332","124.9994","104.1069","86.0963","552.344885","240.1003","0.618342424242424","0.918342424242424","11264"
"","LPC(22:6)+H",1,1,1,1,1,1,1,1,1,"0.510425","0.810425","223","","LPC(22:6)+H",0.6539289,0.6539289,0.6539289,0.6539289,0.6539289,0.6539289,0.6539289,0.6539289,0.6539289,"0.510425","0.810425","223","","LPC(22:6)+H",2,2,2,2,1,2,2,2,2,"0.510425","0.810425","223","","LPC(22:6)+H",1965868,18085.08,44355.35,3348690,25674.1,2867590,141123.8,373312.8,5587.192,"0.510425","0.810425","223","","LPC(22:6)+H",568.34055,385.2739,258.11045,184.0736,125,104.10715,86.096565,550.3302,240.09985,"0.510425","0.810425","223","","LPC(22:6)+H","568.339805","385.273805","258.11015","184.07332","124.9994","104.1069","86.0963","550.329235","240.1003","0.510425","0.810425","223"
"","LPC(23:0)+H",0,0,0,0,0,0,0,0,0,"3.366125","3.666125","7810","","LPC(23:0)+H",0,0,0,0,0,0,0,0,0,"3.366125","3.666125","7810","","LPC(23:0)+H",0,0,0,0,0,0,0,0,0,"3.366125","3.666125","7810","","LPC(23:0)+H",0,0,0,0,0,0,0,0,0,"3.366125","3.666125","7810","","LPC(23:0)+H",0,0,0,0,0,0,0,0,0,"3.366125","3.666125","7810","","LPC(23:0)+H","594.449355","411.383355","258.11015","184.07332","124.9994","104.1069","86.0963","576.438785","240.1003","3.366125","3.666125","7810"
"","LPC(24:0)+H",1,0,1,1,0,1,1,1,0,"4.053675","4.353675","1986","","LPC(24:0)+H",4.199957,4.199957,4.199957,4.199957,0,4.199957,4.199957,4.199957,0,"4.053675","4.353675","1986","","LPC(24:0)+H",1,1,1,1,0,1,1,1,0,"4.053675","4.353675","1986","","LPC(24:0)+H",124698.7,656.1175,3091.824,98551.86,0,95062.66,2923.931,17377.21,0,"4.053675","4.353675","1986","","LPC(24:0)+H",608.4661,425.3999,258.1105,184.0737,0,104.1072,86.09657,590.4553,0,"4.053675","4.353675","1986","","LPC(24:0)+H","608.465005","425.399005","258.11015","184.07332","124.9994","104.1069","86.0963","590.454435","240.1003","4.053675","4.353675","1986"
"","LPC(24:1)+H",0,0,0,0,0,0,0,0,0,"2.79214305555556","3.09214305555556","5280","","LPC(24:1)+H",0,0,0,0,0,0,0,0,0,"2.79214305555556","3.09214305555556","5280","","LPC(24:1)+H",0,0,0,0,0,0,0,0,0,"2.79214305555556","3.09214305555556","5280","","LPC(24:1)+H",0,0,0,0,0,0,0,0,0,"2.79214305555556","3.09214305555556","5280","","LPC(24:1)+H",0,0,0,0,0,0,0,0,0,"2.79214305555556","3.09214305555556","5280","","LPC(24:1)+H","606.449355","423.383355","258.11015","184.07332","124.9994","104.1069","86.0963","588.438785","240.1003","2.79214305555556","3.09214305555556","5280"
"","LPC(25:0)+H",0,0,0,0,0,0,0,0,0,"4.83300138888889","5.13300138888889","5816","","LPC(25:0)+H",0,0,0,0,0,0,0,0,0,"4.83300138888889","5.13300138888889","5816","","LPC(25:0)+H",0,0,0,0,0,0,0,0,0,"4.83300138888889","5.13300138888889","5816","","LPC(25:0)+H",0,0,0,0,0,0,0,0,0,"4.83300138888889","5.13300138888889","5816","","LPC(25:0)+H",0,0,0,0,0,0,0,0,0,"4.83300138888889","5.13300138888889","5816","","LPC(25:0)+H","622.480655","439.414655","258.11015","184.07332","124.9994","104.1069","86.0963","604.470085","240.1003","4.83300138888889","5.13300138888889","5816"
"","LPC(25:0)+H",0,0,0,0,0,0,0,0,0,"4.84424027777778","5.14424027777778","13177","","LPC(25:0)+H",0,0,0,0,0,0,0,0,0,"4.84424027777778","5.14424027777778","13177","","LPC(25:0)+H",0,0,0,0,0,0,0,0,0,"4.84424027777778","5.14424027777778","13177","","LPC(25:0)+H",0,0,0,0,0,0,0,0,0,"4.84424027777778","5.14424027777778","13177","","LPC(25:0)+H",0,0,0,0,0,0,0,0,0,"4.84424027777778","5.14424027777778","13177","","LPC(25:0)+H","622.480655","439.414655","258.11015","184.07332","124.9994","104.1069","86.0963","604.470085","240.1003","4.84424027777778","5.14424027777778","13177"
"","LPC(26:0)+H",0,0,0,0,0,0,0,0,0,"5.48004027777778","5.78004027777778","3177","","LPC(26:0)+H",0,0,0,0,0,0,0,0,0,"5.48004027777778","5.78004027777778","3177","","LPC(26:0)+H",0,0,0,0,0,0,0,0,0,"5.48004027777778","5.78004027777778","3177","","LPC(26:0)+H",0,0,0,0,0,0,0,0,0,"5.48004027777778","5.78004027777778","3177","","LPC(26:0)+H",0,0,0,0,0,0,0,0,0,"5.48004027777778","5.78004027777778","3177","","LPC(26:0)+H","636.496305","453.430305","258.11015","184.07332","124.9994","104.1069","86.0963","618.485735","240.1003","5.48004027777778","5.78004027777778","3177"
