"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","RT at Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Number of Scans","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Average m/z","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","[M+H]-sn1","[M+H]-sn2","[M+H]-sn1-H2O","[M+H]-sn2-H2O","RT_min","RT_max","Comment"
"","PS(18:1_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:1_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:1_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:1_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:1_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:1_20:0)+H","818.59066","633.58171","369.33636","339.28946","265.25265","295.29955","554.346","524.2991","536.3355","506.2886","4.10132083333333","4.40132083333333","3848"
"","PS(18:1_20:1)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:1_20:1)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:1_20:1)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:1_20:1)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:1_20:1)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:1_20:1)+H","816.57506","631.56611","367.32076","339.28946","265.25265","293.28395","552.3304","524.2991","534.3199","506.2886","5.10691818181818","5.40691818181818","10241"
"","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:1_20:2)+H","814.55936","629.55041","365.30506","339.28946","265.25265","291.26825","550.3147","524.2991","532.3042","506.2886","4.12318888888889","4.42318888888889","6221"
"","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:1_20:2)+H","814.55936","629.55041","365.30506","339.28946","265.25265","291.26825","550.3147","524.2991","532.3042","506.2886","3.10427638888889","3.40427638888889","8057"
"","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:1_20:2)+H","814.55936","629.55041","365.30506","339.28946","265.25265","291.26825","550.3147","524.2991","532.3042","506.2886","3.79138333333333","4.09138333333333","8066"
"","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:1_20:2)+H","814.55936","629.55041","365.30506","339.28946","265.25265","291.26825","550.3147","524.2991","532.3042","506.2886","3.39136944444444","3.69136944444444","8265"
"","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:1_20:2)+H","814.55936","629.55041","365.30506","339.28946","265.25265","291.26825","550.3147","524.2991","532.3042","506.2886","4.12585277777778","4.42585277777778","13405"
"","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:1_20:2)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:1_20:2)+H","814.55936","629.55041","365.30506","339.28946","265.25265","291.26825","550.3147","524.2991","532.3042","506.2886","1.83709444444444","2.13709444444444","15859"
"","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:1_22:2)+H","842.59066","657.58171","393.33636","339.28946","265.25265","319.29955","578.346","524.2991","560.3355","506.2886","5.47872777777778","5.77872777777778","5746"
"","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:1_22:2)+H","842.59066","657.58171","393.33636","339.28946","265.25265","319.29955","578.346","524.2991","560.3355","506.2886","4.97432083333333","5.27432083333333","9287"
"","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:1_22:2)+H","842.59066","657.58171","393.33636","339.28946","265.25265","319.29955","578.346","524.2991","560.3355","506.2886","5.68667916666667","5.98667916666667","10954"
"","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:1_22:2)+H","842.59066","657.58171","393.33636","339.28946","265.25265","319.29955","578.346","524.2991","560.3355","506.2886","4.98549305555556","5.28549305555556","12814"
"","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:1_22:2)+H","842.59066","657.58171","393.33636","339.28946","265.25265","319.29955","578.346","524.2991","560.3355","506.2886","4.71984242424242","5.01984242424242","13153"
"","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:1_22:2)+H","842.59066","657.58171","393.33636","339.28946","265.25265","319.29955","578.346","524.2991","560.3355","506.2886","5.70359444444444","6.00359444444444","13926"
"","PS(18:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:1_22:3)+H","840.57506","655.56611","391.32076","339.28946","265.25265","317.28395","576.3304","524.2991","558.3199","506.2886","4.10132083333333","4.40132083333333","8692"
"","PS(18:2_19:0)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(18:2_19:0)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(18:2_19:0)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(18:2_19:0)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(18:2_19:0)+H",0,0,0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(18:2_19:0)+H","802.55936","617.55041","355.32076","337.27376","263.23695","281.28395","540.3304","522.2834","522.3199","504.2729","7.225625","7.525625","9320"
"","PS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:2_20:0)+H",0,0,0,0,0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:2_20:0)+H","816.57496","631.56601","369.33636","337.27376","263.23695","295.29955","554.346","522.2834","536.3355","504.2729","5.10691818181818","5.40691818181818","10241"
"","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:2_20:1)+H","814.55936","629.55041","367.32076","337.27376","263.23695","293.28395","552.3304","522.2834","534.3199","504.2729","4.12318888888889","4.42318888888889","6221"
"","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:2_20:1)+H","814.55936","629.55041","367.32076","337.27376","263.23695","293.28395","552.3304","522.2834","534.3199","504.2729","3.10427638888889","3.40427638888889","8057"
"","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:2_20:1)+H","814.55936","629.55041","367.32076","337.27376","263.23695","293.28395","552.3304","522.2834","534.3199","504.2729","3.79138333333333","4.09138333333333","8066"
"","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:2_20:1)+H","814.55936","629.55041","367.32076","337.27376","263.23695","293.28395","552.3304","522.2834","534.3199","504.2729","3.39136944444444","3.69136944444444","8265"
"","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:2_20:1)+H","814.55936","629.55041","367.32076","337.27376","263.23695","293.28395","552.3304","522.2834","534.3199","504.2729","4.12585277777778","4.42585277777778","13405"
"","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:2_20:1)+H",0,0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:2_20:1)+H","814.55936","629.55041","367.32076","337.27376","263.23695","293.28395","552.3304","522.2834","534.3199","504.2729","1.83709444444444","2.13709444444444","15859"
"","PS(18:2_20:2)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:2_20:2)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:2_20:2)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:2_20:2)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:2_20:2)+H",0,0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:2_20:2)+H","812.54366","627.53471","365.30506","337.27376","263.23695","291.26825","550.3147","522.2834","532.3042","504.2729","1.86782083333333","2.16782083333333","11159"
"","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:2_22:1)+H","842.59066","657.58171","395.35206","337.27376","263.23695","321.31525","580.3617","522.2834","562.3512","504.2729","5.47872777777778","5.77872777777778","5746"
"","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:2_22:1)+H","842.59066","657.58171","395.35206","337.27376","263.23695","321.31525","580.3617","522.2834","562.3512","504.2729","4.97432083333333","5.27432083333333","9287"
"","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:2_22:1)+H","842.59066","657.58171","395.35206","337.27376","263.23695","321.31525","580.3617","522.2834","562.3512","504.2729","5.68667916666667","5.98667916666667","10954"
"","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:2_22:1)+H","842.59066","657.58171","395.35206","337.27376","263.23695","321.31525","580.3617","522.2834","562.3512","504.2729","4.98549305555556","5.28549305555556","12814"
"","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:2_22:1)+H","842.59066","657.58171","395.35206","337.27376","263.23695","321.31525","580.3617","522.2834","562.3512","504.2729","4.71984242424242","5.01984242424242","13153"
"","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:2_22:1)+H",0,0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:2_22:1)+H","842.59066","657.58171","395.35206","337.27376","263.23695","321.31525","580.3617","522.2834","562.3512","504.2729","5.70359444444444","6.00359444444444","13926"
"","PS(18:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:2_22:2)+H","840.57496","655.56601","393.33636","337.27376","263.23695","319.29955","578.346","522.2834","560.3355","504.2729","4.10132083333333","4.40132083333333","8692"
"","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:3_20:0)+H","814.55936","629.55041","369.33636","335.25816","261.22135","295.29955","554.346","520.2678","536.3355","502.2573","4.12318888888889","4.42318888888889","6221"
"","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:3_20:0)+H","814.55936","629.55041","369.33636","335.25816","261.22135","295.29955","554.346","520.2678","536.3355","502.2573","3.10427638888889","3.40427638888889","8057"
"","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:3_20:0)+H","814.55936","629.55041","369.33636","335.25816","261.22135","295.29955","554.346","520.2678","536.3355","502.2573","3.79138333333333","4.09138333333333","8066"
"","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:3_20:0)+H","814.55936","629.55041","369.33636","335.25816","261.22135","295.29955","554.346","520.2678","536.3355","502.2573","3.39136944444444","3.69136944444444","8265"
"","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:3_20:0)+H",0,0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:3_20:0)+H","814.55936","629.55041","369.33636","335.25816","261.22135","295.29955","554.346","520.2678","536.3355","502.2573","4.12585277777778","4.42585277777778","13405"
