"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer-AP","[M+HCO2]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer-AP","[M+HCO2]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Number of Scans","Cer-AP","[M+HCO2]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Max Intensity","Cer-AP","[M+HCO2]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Average m/z","Cer-AP","[M+HCO2]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer-AP","[M+HCO2]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment"
"","Cer-AP(t23:2/18:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t23:2/18:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t23:2/18:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t23:2/18:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t23:2/18:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t23:2/18:1)+HCO2","708.5778","662.5723","352.2846","297.2435","251.238","291.2682","9.63075303030303","9.93075303030303","2513"
"","Cer-AP(t23:2/18:2)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer-AP(t23:2/18:2)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer-AP(t23:2/18:2)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer-AP(t23:2/18:2)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer-AP(t23:2/18:2)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer-AP(t23:2/18:2)+HCO2","706.5622","660.5567","350.269","295.2279","249.2224","291.2682","9.27028333333333","9.57028333333333","359"
"","Cer-AP(t23:2/20:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t23:2/20:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t23:2/20:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t23:2/20:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t23:2/20:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t23:2/20:1)+HCO2","736.6091","690.6036","380.3159","325.2748","279.2693","291.2682","10.5703878787879","10.8703878787879","306"
"","Cer-AP(t23:2/20:2)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-AP(t23:2/20:2)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-AP(t23:2/20:2)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-AP(t23:2/20:2)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-AP(t23:2/20:2)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-AP(t23:2/20:2)+HCO2","734.5935","688.588","378.3003","323.2592","277.2537","291.2682","10.2551090909091","10.5551090909091","171"
"","Cer-AP(t23:2/20:2)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-AP(t23:2/20:2)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-AP(t23:2/20:2)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-AP(t23:2/20:2)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-AP(t23:2/20:2)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-AP(t23:2/20:2)+HCO2","734.5935","688.588","378.3003","323.2592","277.2537","291.2682","10.0804848484848","10.3804848484848","4126"
"","Cer-AP(t23:2/21:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t23:2/21:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t23:2/21:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t23:2/21:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t23:2/21:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t23:2/21:1)+HCO2","750.6248","704.6193","394.3316","339.2905","293.285","291.2682","11.0025560606061","11.3025560606061","394"
"","Cer-AP(t23:2/22:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t23:2/22:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t23:2/22:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t23:2/22:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t23:2/22:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t23:2/22:1)+HCO2","764.6404","718.6349","408.3472","353.3061","307.3006","291.2682","11.4196181818182","11.7196181818182","210"
"","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t23:2/22:2)+HCO2","762.6248","716.6193","406.3316","351.2905","305.285","291.2682","11.1295590909091","11.4295590909091","66"
"","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer-AP(t23:2/22:2)+HCO2","762.6248","716.6193","406.3316","351.2905","305.285","291.2682","10.5101439393939","10.8101439393939","492"
"","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-AP(t23:2/22:2)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer-AP(t23:2/22:2)+HCO2","762.6248","716.6193","406.3316","351.2905","305.285","291.2682","10.9706818181818","11.2706818181818","1958"
"","Cer-AP(t23:2/23:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t23:2/23:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t23:2/23:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t23:2/23:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t23:2/23:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t23:2/23:1)+HCO2","778.6561","732.6506","422.3629","367.3218","321.3163","291.2682","11.6581515151515","11.9581515151515","2922"
"","Cer-AP(t23:2/23:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t23:2/23:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t23:2/23:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t23:2/23:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t23:2/23:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t23:2/23:1)+HCO2","778.6561","732.6506","422.3629","367.3218","321.3163","291.2682","11.8050363636364","12.1050363636364","2984"
"","Cer-AP(t23:2/24:2)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-AP(t23:2/24:2)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-AP(t23:2/24:2)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-AP(t23:2/24:2)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-AP(t23:2/24:2)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer-AP(t23:2/24:2)+HCO2","790.6561","744.6506","434.3629","379.3218","333.3163","291.2682","11.9250136363636","12.2250136363636","586"
"","Cer-AP(t23:2/24:2)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-AP(t23:2/24:2)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-AP(t23:2/24:2)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-AP(t23:2/24:2)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-AP(t23:2/24:2)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer-AP(t23:2/24:2)+HCO2","790.6561","744.6506","434.3629","379.3218","333.3163","291.2682","11.7702621212121","12.0702621212121","3066"
"","Cer-AP(t24:1/20:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t24:1/20:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t24:1/20:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t24:1/20:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t24:1/20:2)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t24:1/20:2)+HCO2","750.6248","704.6193","378.3003","323.2592","277.2537","307.2996","11.0025560606061","11.3025560606061","394"
"","Cer-AP(t24:1/22:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t24:1/22:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t24:1/22:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t24:1/22:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t24:1/22:2)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t24:1/22:2)+HCO2","778.6561","732.6506","406.3316","351.2905","305.285","307.2996","11.6581515151515","11.9581515151515","2922"
"","Cer-AP(t24:1/22:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t24:1/22:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t24:1/22:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t24:1/22:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t24:1/22:2)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t24:1/22:2)+HCO2","778.6561","732.6506","406.3316","351.2905","305.285","307.2996","11.8050363636364","12.1050363636364","2984"
"","Cer-AP(t24:2/18:2)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer-AP(t24:2/18:2)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer-AP(t24:2/18:2)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer-AP(t24:2/18:2)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer-AP(t24:2/18:2)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer-AP(t24:2/18:2)+HCO2","720.5778","674.5723","350.269","295.2279","249.2224","305.2839","9.7723","10.0723","607"
"","Cer-AP(t24:2/19:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t24:2/19:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t24:2/19:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t24:2/19:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t24:2/19:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t24:2/19:1)+HCO2","736.6091","690.6036","366.3003","311.2592","265.2537","305.2839","10.5703878787879","10.8703878787879","306"
"","Cer-AP(t24:2/20:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t24:2/20:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t24:2/20:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t24:2/20:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t24:2/20:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t24:2/20:1)+HCO2","750.6248","704.6193","380.3159","325.2748","279.2693","305.2839","11.0025560606061","11.3025560606061","394"
"","Cer-AP(t24:2/20:2)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-AP(t24:2/20:2)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-AP(t24:2/20:2)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-AP(t24:2/20:2)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-AP(t24:2/20:2)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer-AP(t24:2/20:2)+HCO2","748.6091","702.6036","378.3003","323.2592","277.2537","305.2839","10.6981590909091","10.9981590909091","136"
"","Cer-AP(t24:2/20:2)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-AP(t24:2/20:2)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-AP(t24:2/20:2)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-AP(t24:2/20:2)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-AP(t24:2/20:2)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer-AP(t24:2/20:2)+HCO2","748.6091","702.6036","378.3003","323.2592","277.2537","305.2839","10.5236848484849","10.8236848484849","675"
"","Cer-AP(t24:2/21:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t24:2/21:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t24:2/21:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t24:2/21:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t24:2/21:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t24:2/21:1)+HCO2","764.6404","718.6349","394.3316","339.2905","293.285","305.2839","11.4196181818182","11.7196181818182","210"
"","Cer-AP(t24:2/22:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t24:2/22:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t24:2/22:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t24:2/22:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t24:2/22:1)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer-AP(t24:2/22:1)+HCO2","778.6561","732.6506","408.3472","353.3061","307.3006","305.2839","11.6581515151515","11.9581515151515","2922"
"","Cer-AP(t24:2/22:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t24:2/22:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t24:2/22:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t24:2/22:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t24:2/22:1)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer-AP(t24:2/22:1)+HCO2","778.6561","732.6506","408.3472","353.3061","307.3006","305.2839","11.8050363636364","12.1050363636364","2984"
"","Cer-AP(t24:2/22:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t24:2/22:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t24:2/22:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t24:2/22:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t24:2/22:2)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer-AP(t24:2/22:2)+HCO2","776.6404","730.6349","406.3316","351.2905","305.285","305.2839","11.3751787878788","11.6751787878788","222"
"","Cer-AP(t24:2/22:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t24:2/22:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t24:2/22:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t24:2/22:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t24:2/22:2)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer-AP(t24:2/22:2)+HCO2","776.6404","730.6349","406.3316","351.2905","305.285","305.2839","11.5348393939394","11.8348393939394","2693"
"","Cer-AP(t25:1/16:2)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t25:1/16:2)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t25:1/16:2)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t25:1/16:2)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t25:1/16:2)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t25:1/16:2)+HCO2","708.5778","662.5723","322.2377","267.1966","221.1911","321.3152","9.63075303030303","9.93075303030303","2513"
"","Cer-AP(t25:1/18:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t25:1/18:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t25:1/18:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t25:1/18:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t25:1/18:2)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t25:1/18:2)+HCO2","736.6091","690.6036","350.269","295.2279","249.2224","321.3152","10.5703878787879","10.8703878787879","306"
"","Cer-AP(t25:1/20:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t25:1/20:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t25:1/20:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t25:1/20:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t25:1/20:2)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t25:1/20:2)+HCO2","764.6404","718.6349","378.3003","323.2592","277.2537","321.3152","11.4196181818182","11.7196181818182","210"
"","Cer-AP(t25:2/16:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t25:2/16:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t25:2/16:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t25:2/16:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t25:2/16:1)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer-AP(t25:2/16:1)+HCO2","708.5778","662.5723","324.2533","269.2122","223.2067","319.2996","9.63075303030303","9.93075303030303","2513"
"","Cer-AP(t25:2/16:2)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer-AP(t25:2/16:2)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer-AP(t25:2/16:2)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer-AP(t25:2/16:2)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer-AP(t25:2/16:2)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer-AP(t25:2/16:2)+HCO2","706.5622","660.5567","322.2377","267.1966","221.1911","319.2996","9.27028333333333","9.57028333333333","359"
"","Cer-AP(t25:2/18:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t25:2/18:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t25:2/18:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t25:2/18:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t25:2/18:1)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer-AP(t25:2/18:1)+HCO2","736.6091","690.6036","352.2846","297.2435","251.238","319.2996","10.5703878787879","10.8703878787879","306"
"","Cer-AP(t25:2/18:2)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-AP(t25:2/18:2)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-AP(t25:2/18:2)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-AP(t25:2/18:2)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-AP(t25:2/18:2)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer-AP(t25:2/18:2)+HCO2","734.5935","688.588","350.269","295.2279","249.2224","319.2996","10.2551090909091","10.5551090909091","171"
"","Cer-AP(t25:2/18:2)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-AP(t25:2/18:2)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-AP(t25:2/18:2)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-AP(t25:2/18:2)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-AP(t25:2/18:2)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer-AP(t25:2/18:2)+HCO2","734.5935","688.588","350.269","295.2279","249.2224","319.2996","10.0804848484848","10.3804848484848","4126"
"","Cer-AP(t25:2/19:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t25:2/19:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t25:2/19:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t25:2/19:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t25:2/19:1)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer-AP(t25:2/19:1)+HCO2","750.6248","704.6193","366.3003","311.2592","265.2537","319.2996","11.0025560606061","11.3025560606061","394"
"","Cer-AP(t25:2/20:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t25:2/20:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t25:2/20:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t25:2/20:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t25:2/20:1)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer-AP(t25:2/20:1)+HCO2","764.6404","718.6349","380.3159","325.2748","279.2693","319.2996","11.4196181818182","11.7196181818182","210"
"","Cer-AP(t25:2/20:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t25:2/20:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t25:2/20:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t25:2/20:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t25:2/20:2)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer-AP(t25:2/20:2)+HCO2","762.6248","716.6193","378.3003","323.2592","277.2537","319.2996","11.1295590909091","11.4295590909091","66"
