"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","RT at Max Intensity","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Number of Scans","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Max Intensity","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Average m/z","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MSDIAL_Cer_BS","[M+HCOO]-","1","2","3","4","5","6","7","RT_min","RT_max","Comment"
"","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4","928.83387","462.3953","882.8284","359.3319","385.3476","432.3847","864.8178","928.8339","13.930646969697","14.230646969697","1971"
"","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4","928.83387","462.3953","882.8284","359.3319","385.3476","432.3847","864.8178","928.8339","15.0018878787879","15.3018878787879","2676"
"","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4","928.83387","462.3953","882.8284","359.3319","385.3476","432.3847","864.8178","928.8339","4.71811212121212","5.01811212121212","2722"
"","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4","928.83387","462.3953","882.8284","359.3319","385.3476","432.3847","864.8178","928.8339","4.0664303030303","4.3664303030303","2807"
"","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4","928.83387","462.3953","882.8284","359.3319","385.3476","432.3847","864.8178","928.8339","8.80238787878788","9.10238787878788","3040"
"","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4","928.83387","462.3953","882.8284","359.3319","385.3476","432.3847","864.8178","928.8339","13.1360257575758","13.4360257575758","3415"
"","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4","928.83387","462.3953","882.8284","359.3319","385.3476","432.3847","864.8178","928.8339","1.84162121212121","2.14162121212121","3423"
"","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4","928.83387","462.3953","882.8284","359.3319","385.3476","432.3847","864.8178","928.8339","1.17546833333333","1.47546833333333","3619"
"","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4","928.83387","462.3953","882.8284","359.3319","385.3476","432.3847","864.8178","928.8339","5.02597727272727","5.32597727272727","3818"
"","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4",0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","MSDIAL_Cer 27:3;2O/31:1;(3OH);[M+HCOO]-;CCCCCCCCCCCCCC\C=C/CCCCCCCCCCCCC(O)CC(=O)NC(CO)C(O)\C=C\CC\C=C\CC\C=C\CCCCCCCCCCCCCC;XLDATUBCFKRKIK-UPURTYLHNA-N;C58H109NO4","928.83387","462.3953","882.8284","359.3319","385.3476","432.3847","864.8178","928.8339","12.5570984848485","12.8570984848485","4235"
"","MSDIAL_Cer 28:1;2O/14:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CC(O)CCCCCCCCCCC;DZFQLXRTQNWDME-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 28:1;2O/14:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CC(O)CCCCCCCCCCC;DZFQLXRTQNWDME-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 28:1;2O/14:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CC(O)CCCCCCCCCCC;DZFQLXRTQNWDME-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 28:1;2O/14:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CC(O)CCCCCCCCCCC;DZFQLXRTQNWDME-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 28:1;2O/14:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CC(O)CCCCCCCCCCC;DZFQLXRTQNWDME-JMUUFCRMNA-N;C42H83NO4",0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","MSDIAL_Cer 28:1;2O/14:0;(3OH);[M+HCOO]-;CCCCCCCCCCCCCCCCCCCCCCC\C=C\C(O)C(CO)NC(=O)CC(O)CCCCCCCCCCC;DZFQLXRTQNWDME-JMUUFCRMNA-N;C42H83NO4","710.63042","480.4422","664.6249","377.3789","403.3945","450.4317","646.6144","710.6304","10.7806166666667","11.0806166666667","1422"
